epoch,model,aug_type,aug,vcp,loss,val_loss,accuracy,val_accuracy,translation,noise,edge_noise,rotation,swap,dist_1,dist_4,cos_1,cos_4
34,cnn,translation,0.0,0.0,0.08911609649658203,0.2921323776245117,0.9793333411216736,0.9349166750907898,,,,,,,,,
35,cnn,translation,0.0,0.0,0.0750267505645752,0.2621914744377136,0.9836457967758179,0.9434166550636292,,,,,,,,,
36,cnn,translation,0.0,0.0,0.06559260189533234,0.2652139365673065,0.9860000014305115,0.9453333020210266,,,,,,,,,
37,cnn,translation,0.0,0.0,0.05342885106801987,0.282890647649765,0.9901666641235352,0.9416666626930237,,,,,,,,,
38,cnn,translation,0.0,0.0,0.054725199937820435,0.26372185349464417,0.9878958463668823,0.9488333463668823,,,,,,,,,
39,cnn,translation,0.0,0.0,0.041264474391937256,0.28832972049713135,0.9923332929611206,0.9435833096504211,,,,,,,,,
40,cnn,translation,0.0,0.0,0.04145320504903793,0.26415523886680603,0.991937518119812,0.9528332948684692,,,,,,,,,
41,cnn,translation,0.0,0.0,0.036601319909095764,0.2660985589027405,0.9934583306312561,0.9539166688919067,,,,,,,,,
42,cnn,translation,0.0,0.0,0.03288089483976364,0.28037405014038086,0.9937708377838135,0.9496666789054871,,,,,,,,,
43,cnn,translation,0.0,0.0,0.03335771709680557,0.2857562303543091,0.9933958053588867,0.9495833516120911,,,,,,,,,
44,cnn,translation,0.0,0.0,0.03182235360145569,0.29685676097869873,0.9930208325386047,0.9455000162124634,,,,,,,,,
45,cnn,translation,0.0,0.0,0.02220884896814823,0.26825401186943054,0.9964791536331177,0.9577499628067017,,,,,,,,,
46,cnn,translation,0.0,0.0,0.008997246623039246,0.2702268660068512,0.9995833039283752,0.9578333497047424,,,,,,,,,
47,cnn,translation,0.0,0.0,0.05615605041384697,0.2886745035648346,0.9818333387374878,0.9447500109672546,,,,,,,,,
48,cnn,translation,0.0,0.0,0.019396895542740822,0.26816633343696594,0.9966041445732117,0.9580000042915344,,,,,,,,,
49,cnn,translation,0.0,0.0,0.005144905298948288,0.2707681953907013,0.9999374747276306,0.9599999785423279,,,,,,,,,
50,cnn,translation,0.0,0.0,0.003045160323381424,0.2779940664768219,1.0,0.9600833058357239,,,,,,,,,
51,cnn,translation,0.0,0.0,0.002399493008852005,0.2783936858177185,1.0,0.9602499604225159,,,,,,,,,
52,cnn,translation,0.0,0.0,0.0020839963108301163,0.2843662202358246,1.0,0.9605000019073486,,,,,,,,,
53,cnn,translation,0.0,0.0,0.03756184130907059,0.5986330509185791,0.9890833497047424,0.8420000076293945,,,,,,,,,
54,cnn,translation,0.0,0.0,0.07452325522899628,0.29802578687667847,0.9771249890327454,0.950083315372467,,,,,,,,,
55,cnn,translation,0.0,0.0,0.010338561609387398,0.2920945882797241,0.9986458420753479,0.9574166536331177,,,,,,,,,
56,cnn,translation,0.0,0.0,0.0034071924164891243,0.2842654287815094,0.9999374747276306,0.9595000147819519,,,,,,,,,
57,cnn,translation,0.0,0.0,0.0017389246495440602,0.2895872890949249,1.0,0.9603333473205566,,,,,,,,,
58,cnn,translation,0.0,0.0,0.0014038364170119166,0.2962922155857086,1.0,0.9605833292007446,,,,,,,,,
59,cnn,translation,0.0,0.0,0.0011863511754199862,0.2998063862323761,1.0,0.9604166746139526,,,,,,,,,
60,cnn,translation,0.0,0.0,0.001050047343596816,0.3041677474975586,1.0,0.9603333473205566,,,,,,,,,
61,cnn,translation,0.0,0.0,0.0009018905111588538,0.30993926525115967,1.0,0.9603333473205566,,,,,,,,,
62,cnn,translation,0.0,0.0,0.0008187920902855694,0.3125073313713074,1.0,0.9595833420753479,,,,,,,,,
63,cnn,translation,0.0,0.0,0.0007184200221672654,0.31573405861854553,1.0,0.9596666693687439,,,,,,,,,
64,cnn,translation,0.0,0.0,0.0005987389013171196,0.3222917914390564,1.0,0.9596666693687439,,,,,,,,,
65,cnn,translation,0.0,0.0,0.04974934831261635,0.5684753060340881,0.9872291684150696,0.8475833535194397,,,,,,,,,
66,cnn,translation,0.0,0.0,0.06021392345428467,0.2853240370750427,0.981583297252655,0.9572499990463257,,,,,,,,,
67,cnn,translation,0.0,0.0,0.003899097442626953,0.2938559651374817,0.99979168176651,0.9599999785423279,,,,,,,,,
68,cnn,translation,0.0,0.0,0.0012878557899966836,0.300380676984787,1.0,0.9599999785423279,,,,,,,,,
69,cnn,translation,0.0,0.0,0.0009322723490186036,0.3100411295890808,1.0,0.9600833058357239,,,,,,,,,
70,cnn,translation,0.0,0.0,0.0007686602766625583,0.31454163789749146,1.0,0.9604166746139526,,,,,,,,,
71,cnn,translation,0.0,0.0,0.0006466364138759673,0.3188122808933258,1.0,0.9606666564941406,,,,,,,,,
72,cnn,translation,0.0,0.0,0.0005621479940600693,0.32259806990623474,1.0,0.9605000019073486,,,,,,,,,
73,cnn,translation,0.0,0.0,0.0004911645082756877,0.3255813717842102,1.0,0.9605000019073486,,,,,,,,,
74,cnn,translation,0.0,0.0,0.0004298537387512624,0.3305716812610626,1.0,0.9607499837875366,,,,,,,,,
75,cnn,translation,0.0,0.0,0.0003831419162452221,0.3343104422092438,1.0,0.9605000019073486,,,,,,,,,
76,cnn,translation,0.0,0.0,0.00033867944148369133,0.3392258286476135,1.0,0.9600833058357239,,,,,,,,,
77,cnn,translation,0.0,0.0,0.00030057624098844826,0.3445345163345337,1.0,0.9601666331291199,,,,,,,,,
78,cnn,translation,0.0,0.0,0.0002660403260961175,0.34868323802948,1.0,0.9606666564941406,,,,,,,,,
79,cnn,translation,0.0,0.0,0.0002335246535949409,0.3515872359275818,1.0,0.9594166278839111,,,,,,,,,
80,cnn,translation,0.0,0.0,0.0002039953978965059,0.35765165090560913,1.0,0.9599166512489319,,,,,,,,,
81,cnn,translation,0.0,0.0,0.07568920403718948,0.6322067975997925,0.9846458435058594,0.825333297252655,,,,,,,,,
82,cnn,translation,0.0,0.0,0.05813451483845711,0.29514244198799133,0.9823541641235352,0.9584166407585144,,,,,,,,,
83,cnn,translation,0.0,0.0,0.002640704857185483,0.30166706442832947,0.999916672706604,0.9605833292007446,,,,,,,,,
84,cnn,translation,0.0,0.0,0.0010065004462376237,0.31129512190818787,1.0,0.9604166746139526,,,,,,,,,
85,cnn,translation,0.0,0.0,0.0006967319059185684,0.3191593289375305,1.0,0.9601666331291199,,,,,,,,,
86,cnn,translation,0.0,0.0,0.0005484404391609132,0.3258728086948395,1.0,0.9607499837875366,,,,,,,,,
87,cnn,translation,0.0,0.0,0.0004503891395870596,0.3313749134540558,1.0,0.9607499837875366,,,,,,,,,
88,cnn,translation,0.0,0.0,0.0003810875059571117,0.3360387682914734,1.0,0.9599999785423279,,,,,,,,,
89,cnn,translation,0.0,0.0,0.0003244343097321689,0.3409014344215393,1.0,0.9599999785423279,,,,,,,,,
90,cnn,translation,0.0,0.0,0.00028232307522557676,0.34562942385673523,1.0,0.9603333473205566,,,,,,,,,
91,cnn,translation,0.0,0.0,0.00024704114184714854,0.34938496351242065,1.0,0.9603333473205566,,,,,,,,,
92,cnn,translation,0.0,0.0,0.00021802466653753072,0.3541175425052643,1.0,0.9604166746139526,,,,,,,,,
93,cnn,translation,0.0,0.0,0.00019238398817833513,0.35829654335975647,1.0,0.9599999785423279,,,,,,,,,
94,cnn,translation,0.0,0.0,0.00016933921142481267,0.3609924614429474,1.0,0.9598333239555359,,,,,,,,,
95,cnn,translation,0.0,0.0,0.00015106094360817224,0.3627290725708008,1.0,0.9599999785423279,,,,,,,,,
96,cnn,translation,0.0,0.0,0.0001341336901532486,0.36856669187545776,1.0,0.9602499604225159,,,,,,,,,
97,cnn,translation,0.0,0.0,0.00011786101822508499,0.3728269338607788,1.0,0.9600833058357239,,,,,,,,,
98,cnn,translation,0.0,0.0,0.00010569426376605406,0.3763592839241028,1.0,0.9604166746139526,,,,,,,,,
99,cnn,translation,0.0,0.0,9.337103256257251e-05,0.3793303072452545,1.0,0.9601666331291199,,,,,,,,,
100,cnn,translation,0.0,0.0,8.185094338841736e-05,0.38494282960891724,1.0,0.9610833525657654,,,,,,,,,
101,cnn,translation,0.0,0.0,7.268718036357313e-05,0.3889026939868927,1.0,0.9602499604225159,,,,,,,,,
102,cnn,translation,0.0,0.0,6.520054012071341e-05,0.397067129611969,1.0,0.9605833292007446,,,,,,,,,
103,cnn,translation,0.0,0.0,0.1277635246515274,0.5267304182052612,0.9761458039283752,0.8429166674613953,,,,,,,,,
104,cnn,translation,0.0,0.0,0.057912688702344894,0.29721599817276,0.9825833439826965,0.9578333497047424,,,,,,,,,
105,cnn,translation,0.0,0.0,0.0026861028745770454,0.30770158767700195,0.9998541474342346,0.9591666460037231,,,,,,,,,
106,cnn,translation,0.0,0.0,0.0009310746681876481,0.3176335096359253,1.0,0.9595000147819519,,,,,,,,,
107,cnn,translation,0.0,0.0,0.0006225117249414325,0.3264559507369995,1.0,0.9593333005905151,,,,,,,,,
108,cnn,translation,0.0,0.0,0.00047018550685606897,0.3334156572818756,1.0,0.9597499966621399,,,,,,,,,
109,cnn,translation,0.0,0.0,0.0003716832725331187,0.3407122790813446,1.0,0.9595833420753479,,,,,,,,,
110,cnn,translation,0.0,0.0,0.0003007102641277015,0.3463110327720642,1.0,0.9603333473205566,,,,,,,,,
111,cnn,translation,0.0,0.0,0.00024921222939155996,0.3520219326019287,1.0,0.9609999656677246,,,,,,,,,
112,cnn,translation,0.0,0.0,0.0002084816514980048,0.35686376690864563,1.0,0.9602499604225159,,,,,,,,,
113,cnn,translation,0.0,0.0,0.000176063142134808,0.3623432517051697,1.0,0.9607499837875366,,,,,,,,,
114,cnn,translation,0.0,0.0,0.00015018081467133015,0.3670077323913574,1.0,0.9602499604225159,,,,,,,,,
115,cnn,translation,0.0,0.0,0.00012880691792815924,0.37140992283821106,1.0,0.9605833292007446,,,,,,,,,
116,cnn,translation,0.0,0.0,0.00011115878442069516,0.376024454832077,1.0,0.9605833292007446,,,,,,,,,
117,cnn,translation,0.0,0.0,9.615139424568042e-05,0.38009971380233765,1.0,0.9602499604225159,,,,,,,,,
118,cnn,translation,0.0,0.0,8.363494998775423e-05,0.38573741912841797,1.0,0.9599999785423279,,,,,,,,,
119,cnn,translation,0.0,0.0,7.293593080248684e-05,0.38761481642723083,1.0,0.9608333110809326,,,,,,,,,
120,cnn,translation,0.0,0.0,6.322401168290526e-05,0.3933084309101105,1.0,0.9605000019073486,,,,,,,,,
121,cnn,translation,0.0,0.0,5.524629887077026e-05,0.397691935300827,1.0,0.9603333473205566,,,,,,,,,
122,cnn,translation,0.0,0.0,4.869483382208273e-05,0.4009958803653717,1.0,0.9599166512489319,,,,,,,,,
123,cnn,translation,0.0,0.0,4.25076468673069e-05,0.4077387750148773,1.0,0.9601666331291199,,,,,,,,,
124,cnn,translation,0.0,0.0,3.6953795643057674e-05,0.41018179059028625,1.0,0.9603333473205566,,,,,,,,,
125,cnn,translation,0.0,0.0,3.264483530074358e-05,0.4145238399505615,1.0,0.9604166746139526,,,,,,,,,
126,cnn,translation,0.0,0.0,2.8270977054489776e-05,0.41965004801750183,1.0,0.9603333473205566,,,,,,,,,
127,cnn,translation,0.0,0.0,2.503513496776577e-05,0.42327794432640076,1.0,0.9598333239555359,,,,,,,,,
128,cnn,translation,0.0,0.0,2.1615092919091694e-05,0.4282224178314209,1.0,0.9602499604225159,,,,,,,,,
129,cnn,translation,0.0,0.0,1.8598078895593062e-05,0.4335620105266571,1.0,0.9598333239555359,,,,,,,,,
130,cnn,translation,0.0,0.0,1.658099608903285e-05,0.44134747982025146,1.0,0.9599999785423279,,,,,,,,,
131,cnn,translation,0.0,0.0,1.4520043805532623e-05,0.4430541396141052,1.0,0.9604166746139526,,,,,,,,,
132,cnn,translation,0.0,0.0,1.2097571925551165e-05,0.4497879445552826,1.0,0.9596666693687439,,,,,,,,,
133,cnn,translation,0.0,0.0,0.07755128294229507,0.5809100866317749,0.9859583377838135,0.8601666688919067,,,,,,,,,
134,cnn,translation,0.0,0.0,0.04259509965777397,0.3211398422718048,0.9867916703224182,0.9589166641235352,,,,,,,,,
135,cnn,translation,0.0,0.0,0.001541387988254428,0.33452358841896057,0.9999791383743286,0.9607499837875366,,,,,,,,,
136,cnn,translation,0.0,0.0,0.0005248491070233285,0.3381035029888153,1.0,0.9599166512489319,,,,,,,,,
137,cnn,translation,0.0,0.0,0.0003512264520395547,0.3462199568748474,1.0,0.9596666693687439,,,,,,,,,
138,cnn,translation,0.0,0.0,0.0002651337708812207,0.35253509879112244,1.0,0.9601666331291199,,,,,,,,,
139,cnn,translation,0.0,0.0,0.00020885093545075506,0.35857951641082764,1.0,0.9602499604225159,,,,,,,,,
140,cnn,translation,0.0,0.0,0.0001688696793280542,0.3634936511516571,1.0,0.9604166746139526,,,,,,,,,
141,cnn,translation,0.0,0.0,0.00013825329369865358,0.36951977014541626,1.0,0.9603333473205566,,,,,,,,,
142,cnn,translation,0.0,0.0,0.00011422490933910012,0.37464138865470886,1.0,0.9605833292007446,,,,,,,,,
143,cnn,translation,0.0,0.0,9.577955643180758e-05,0.37921303510665894,1.0,0.9601666331291199,,,,,,,,,
144,cnn,translation,0.0,0.0,8.082122803898528e-05,0.38547831773757935,1.0,0.9601666331291199,,,,,,,,,
145,cnn,translation,0.0,0.0,6.866225885460153e-05,0.3898899257183075,1.0,0.9604166746139526,,,,,,,,,
146,cnn,translation,0.0,0.0,5.850489833392203e-05,0.39447376132011414,1.0,0.9603333473205566,,,,,,,,,
147,cnn,translation,0.0,0.0,5.018273077439517e-05,0.3987712860107422,1.0,0.9601666331291199,,,,,,,,,
148,cnn,translation,0.0,0.0,4.316347258281894e-05,0.40304380655288696,1.0,0.9599999785423279,,,,,,,,,
149,cnn,translation,0.0,0.0,3.746444417629391e-05,0.4091496169567108,1.0,0.9599166512489319,,,,,,,,,
150,cnn,translation,0.0,0.0,3.244342588004656e-05,0.4134694039821625,1.0,0.9604166746139526,,,,,,,,,
151,cnn,translation,0.0,0.0,2.822743044816889e-05,0.4168265461921692,1.0,0.9603333473205566,,,,,,,,,
152,cnn,translation,0.0,0.0,2.4720930014154874e-05,0.42279788851737976,1.0,0.9602499604225159,,,,,,,,,
153,cnn,translation,0.0,0.0,2.1630205083056353e-05,0.42683926224708557,1.0,0.9600833058357239,,,,,,,,,
154,cnn,translation,0.0,0.0,1.896453795779962e-05,0.42874065041542053,1.0,0.9603333473205566,,,,,,,,,
155,cnn,translation,0.0,0.0,1.6638103261357173e-05,0.4344367980957031,1.0,0.9601666331291199,,,,,,,,,
156,cnn,translation,0.0,0.0,1.4812223525950685e-05,0.4381532073020935,1.0,0.9605000019073486,,,,,,,,,
157,cnn,translation,0.0,0.0,1.2986811270820908e-05,0.4426121413707733,1.0,0.9605000019073486,,,,,,,,,
158,cnn,translation,0.0,0.0,1.1467666809039656e-05,0.44662874937057495,1.0,0.9605000019073486,,,,,,,,,
159,cnn,translation,0.0,0.0,1.0137327080883551e-05,0.45124220848083496,1.0,0.9605833292007446,,,,,,,,,
160,cnn,translation,0.0,0.0,8.961497769632842e-06,0.45446521043777466,1.0,0.9601666331291199,,,,,,,,,
161,cnn,translation,0.0,0.0,7.896253009676002e-06,0.4588469862937927,1.0,0.9605000019073486,,,,,,,,,
162,cnn,translation,0.0,0.0,6.9854854700679425e-06,0.46498239040374756,1.0,0.9605833292007446,,,,,,,,,
163,cnn,translation,0.0,0.0,6.179202500788961e-06,0.46897608041763306,1.0,0.9606666564941406,,,,,,,,,
164,cnn,translation,0.0,0.0,5.439972483145539e-06,0.4708961248397827,1.0,0.9604166746139526,,,,,,,,,
165,cnn,translation,0.0,0.0,4.761754553328501e-06,0.4748588502407074,1.0,0.9605833292007446,,,,,,,,,
166,cnn,translation,0.0,0.0,4.221707058604807e-06,0.4811989665031433,1.0,0.9607499837875366,,,,,,,,,
167,cnn,translation,0.0,0.0,3.6308981634647353e-06,0.48329997062683105,1.0,0.9605833292007446,,,,,,,,,
168,cnn,translation,0.0,0.0,3.1638371638109675e-06,0.4901036024093628,1.0,0.9604166746139526,,,,,,,,,
169,cnn,translation,0.0,0.0,2.7141586542711593e-06,0.4930269718170166,1.0,0.9605833292007446,,,,,,,,,
170,cnn,translation,0.0,0.0,2.357692437726655e-06,0.49941396713256836,1.0,0.9605000019073486,,,,,,,,,
171,cnn,translation,0.0,0.0,2.0942779883625917e-06,0.5038127303123474,1.0,0.9612500071525574,,,,,,,,,
172,cnn,translation,0.0,0.0,1.8760424609354232e-06,0.5108745694160461,1.0,0.9603333473205566,,,,,,,,,
173,cnn,translation,0.0,0.0,1.5918269582471112e-06,0.513610303401947,1.0,0.9602499604225159,,,,,,,,,
174,cnn,translation,0.0,0.0,1.3017789797231671e-06,0.5209988355636597,1.0,0.9605000019073486,,,,,,,,,
175,cnn,translation,0.0,0.0,0.1593613624572754,0.34458065032958984,0.9690625071525574,0.9577499628067017,,,,,,,,,
176,cnn,translation,0.0,0.0,0.00239792512729764,0.35759198665618896,0.99979168176651,0.9589166641235352,,,,,,,,,
177,cnn,translation,0.0,0.0,0.0007023522048257291,0.35626208782196045,0.9999791383743286,0.9599999785423279,,,,,,,,,
178,cnn,translation,0.0,0.0,0.0003930649836547673,0.3638194799423218,1.0,0.9604166746139526,,,,,,,,,
179,cnn,translation,0.0,0.0,0.0002855419588740915,0.37042704224586487,1.0,0.9604166746139526,,,,,,,,,
180,cnn,translation,0.0,0.0,0.0002170969673898071,0.3773144781589508,1.0,0.9601666331291199,,,,,,,,,
181,cnn,translation,0.0,0.0,0.00016968701675068587,0.3830302655696869,1.0,0.9603333473205566,,,,,,,,,
182,cnn,translation,0.0,0.0,0.00013484252849593759,0.38799747824668884,1.0,0.9602499604225159,,,,,,,,,
183,cnn,translation,0.0,0.0,0.00010842560732271522,0.3930000364780426,1.0,0.9601666331291199,,,,,,,,,
184,cnn,translation,0.0,0.0,8.803681703284383e-05,0.3992888629436493,1.0,0.9605000019073486,,,,,,,,,
185,cnn,translation,0.0,0.0,7.216540689114481e-05,0.4032142162322998,1.0,0.9603333473205566,,,,,,,,,
186,cnn,translation,0.0,0.0,5.946270175627433e-05,0.40895628929138184,1.0,0.9603333473205566,,,,,,,,,
187,cnn,translation,0.0,0.0,4.930417344439775e-05,0.41376933455467224,1.0,0.9602499604225159,,,,,,,,,
188,cnn,translation,0.0,0.0,4.102290404262021e-05,0.4194413125514984,1.0,0.9603333473205566,,,,,,,,,
189,cnn,translation,0.0,0.0,3.421935252845287e-05,0.4233687222003937,1.0,0.9601666331291199,,,,,,,,,
190,cnn,translation,0.0,0.0,2.8684215067187324e-05,0.4281843304634094,1.0,0.9600833058357239,,,,,,,,,
191,cnn,translation,0.0,0.0,2.4192539058276452e-05,0.4329105317592621,1.0,0.9599166512489319,,,,,,,,,
192,cnn,translation,0.0,0.0,2.0370282072690316e-05,0.4369986653327942,1.0,0.9597499966621399,,,,,,,,,
193,cnn,translation,0.0,0.0,1.7297146769124083e-05,0.4415570795536041,1.0,0.9598333239555359,,,,,,,,,
194,cnn,translation,0.0,0.0,1.4704753994010389e-05,0.44639766216278076,1.0,0.9595833420753479,,,,,,,,,
195,cnn,translation,0.0,0.0,1.2500612683652434e-05,0.4507788121700287,1.0,0.9593333005905151,,,,,,,,,
196,cnn,translation,0.0,0.0,1.0669714356481563e-05,0.45520564913749695,1.0,0.9595833420753479,,,,,,,,,
197,cnn,translation,0.0,0.0,9.140495421888772e-06,0.460195928812027,1.0,0.9595000147819519,,,,,,,,,
198,cnn,translation,0.0,0.0,7.841680599085521e-06,0.464652419090271,1.0,0.9595833420753479,,,,,,,,,
199,cnn,translation,0.0,0.0,6.75095043334295e-06,0.4683115482330322,1.0,0.9595833420753479,,,,,,,,,
200,cnn,translation,0.0,0.0,5.826297638122924e-06,0.4723403751850128,1.0,0.9597499966621399,,,,,,,,,
201,cnn,translation,0.0,0.0,5.0375269893265795e-06,0.47728821635246277,1.0,0.9599166512489319,,,,,,,,,
202,cnn,translation,0.0,0.0,4.361959327070508e-06,0.48021429777145386,1.0,0.9599999785423279,,,,,,,,,
203,cnn,translation,0.0,0.0,3.7988752410456073e-06,0.48479536175727844,1.0,0.9599166512489319,,,,,,,,,
204,cnn,translation,0.0,0.0,3.300240905446117e-06,0.48858848214149475,1.0,0.9599166512489319,,,,,,,,,
205,cnn,translation,0.0,0.0,2.887738446588628e-06,0.49228450655937195,1.0,0.9602499604225159,,,,,,,,,
206,cnn,translation,0.0,0.0,2.5273543542425614e-06,0.49666714668273926,1.0,0.9599166512489319,,,,,,,,,
207,cnn,translation,0.0,0.0,2.2200081275514094e-06,0.5008835196495056,1.0,0.9606666564941406,,,,,,,,,
208,cnn,translation,0.0,0.0,1.954046638275031e-06,0.5029504299163818,1.0,0.9602499604225159,,,,,,,,,
209,cnn,translation,0.0,0.0,1.724283492876566e-06,0.5081526041030884,1.0,0.9599999785423279,,,,,,,,,
210,cnn,translation,0.0,0.0,1.5201607084236457e-06,0.5110801458358765,1.0,0.9605833292007446,,,,,,,,,
211,cnn,translation,0.0,0.0,1.3273606782604475e-06,0.5170285105705261,1.0,0.9600833058357239,,,,,,,,,
212,cnn,translation,0.0,0.0,1.1776211295000394e-06,0.5197451114654541,1.0,0.9603333473205566,,,,,,,,,
213,cnn,translation,0.0,0.0,1.0394199989605113e-06,0.5240375995635986,1.0,0.9602499604225159,,,,,,,,,
214,cnn,translation,0.0,0.0,9.260357387574913e-07,0.5290537476539612,1.0,0.9602499604225159,,,,,,,,,
215,cnn,translation,0.0,0.0,8.089528478194552e-07,0.5314847230911255,1.0,0.9602499604225159,,,,,,,,,
216,cnn,translation,0.0,0.0,7.18562603196915e-07,0.5357120633125305,1.0,0.9607499837875366,,,,,,,,,
217,cnn,translation,0.0,0.0,6.357988695526728e-07,0.5399895906448364,1.0,0.9602499604225159,,,,,,,,,
218,cnn,translation,0.0,0.0,5.596984919975512e-07,0.5435214042663574,1.0,0.9605000019073486,,,,,,,,,
219,cnn,translation,0.0,0.0,4.964852564626199e-07,0.5477529764175415,1.0,0.9605833292007446,,,,,,,,,
220,cnn,translation,0.0,0.0,4.3945129846179043e-07,0.5534536242485046,1.0,0.9603333473205566,,,,,,,,,
221,cnn,translation,0.0,0.0,3.870383693538315e-07,0.5576388835906982,1.0,0.9605000019073486,,,,,,,,,
222,cnn,translation,0.0,0.0,3.4281913485756377e-07,0.56096351146698,1.0,0.9599166512489319,,,,,,,,,
223,cnn,translation,0.0,0.0,3.033176199096488e-07,0.565834641456604,1.0,0.9604166746139526,,,,,,,,,
224,cnn,translation,0.0,0.0,2.6872621106122097e-07,0.56998610496521,1.0,0.9603333473205566,,,,,,,,,
225,cnn,translation,0.0,0.0,2.3600010479185585e-07,0.5751267075538635,1.0,0.9607499837875366,,,,,,,,,
226,cnn,translation,0.0,0.0,2.096106186399993e-07,0.578639805316925,1.0,0.9596666693687439,,,,,,,,,
227,cnn,translation,0.0,0.0,1.9109839399789053e-07,0.5831433534622192,1.0,0.9599166512489319,,,,,,,,,
228,cnn,translation,0.0,0.0,1.619776242023363e-07,0.5875852108001709,1.0,0.9600833058357239,,,,,,,,,
229,cnn,translation,0.0,0.0,1.4309505047549465e-07,0.5895755290985107,1.0,0.9605000019073486,,,,,,,,,
230,cnn,translation,0.0,0.0,1.268519014274716e-07,0.5940355658531189,1.0,0.9599999785423279,,,,,,,,,
231,cnn,translation,0.0,0.0,1.1341391115138322e-07,0.6014683246612549,1.0,0.9599166512489319,,,,,,,,,
232,cnn,translation,0.0,0.0,9.909835796406696e-08,0.6047544479370117,1.0,0.9592499732971191,,,,,,,,,
